Node;Scheme_LD;Scheme_OD;Table;Field;Type_LD;Type_OD;Validation_LD;Where_LD;Validation_OD;Where_OD;Comment;PrimaryKey
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_date_death;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_date_pers;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_dependant_count;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_arr;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_birth_place;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_date;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_date_end;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_date_from;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_depart_code;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_num;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_place;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_ser;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_type;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_doc_who;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_ed_estab;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_education;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_family_cl;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_family_compound;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_income;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_know_langs;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_low;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_marige_status;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_migr_card;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_base_reg;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_dateinvm;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_grup_uch;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_grupuch;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_kateg_uch;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_kateguch;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_mark_of_regoff;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_mrank;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_name;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_profile;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_rank;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_readyvs;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_reservs_rank;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_spec_reg;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_specialty;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_validity;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_voenkom;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_military_reg_vuspec;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_multiplics;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_name_cl;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_national;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_pens_date;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_pension;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_profits;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_qualific;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_reg_status;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_relatives_client;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_rely_refs_arr;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_residence_char;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_rewards;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_sbp_dep_otv;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_sbp_descr_cl;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_sbp_doc_en;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_sbp_num_svid;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_sex;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_sname_cl;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_swift_c;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_tax_prc_delta;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_tradeunions;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_visa_info;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;c_work_activity;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_priv;id;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;id;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_forma;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_kod_okpo;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_beneficiaries;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_register_date_reg;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_long_name;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_register_date_reestr;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_all_boss;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_cl_corp;c_register_gos_reg_num_rec;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;id;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;c_name;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;c_short_name;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;c_code;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;c_ps ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;c_upper;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_form_property;c_code_new;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_AGREE_OPTY;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_AGREE_X;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_CAMPAIGN;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_GSZ;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_LD_PROD_OFFR;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_LEAD;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_MONITORING;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_OPTY_BU;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_OPTY_LOG_XM;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_PARTY_GSZ_X;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_PROD_TYPE_MX;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_SEG_HIST;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_SEG_PERIOD;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_SWIFT_XM;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ACCNT_POSTN;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ACT_EMP;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ACT_PRDINT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_CONTACT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_DOC_AGREE;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_EMP_PER;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_EVT_ACT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_EVT_ACT_X;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_EXCPT_CAL;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_EXCPT_CAL_HRS;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_INDUST;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_LST_OF_VAL;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_NOTE_ACT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_NOTE_OPTY;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_OPTY;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_OPTY_POSTN;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_OPTY_TNTX;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_OPTY_X;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ORG_BU;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ORG_EXT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ORG_EXT2_FNX;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ORG_EXT_FNX;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ORG_EXT_X;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_ORG_INDUST;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_PARTY;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_PARTY_PER;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_PERIOD;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_POSTN;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_PROD_INT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_PROD_INT_X;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_PROD_LN;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_REVN;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_SALES_METHOD;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_SCHED_CAL;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_SCHED_CAL_HRS;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_STG;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_VOD;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;s_sm_state;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;s_state_model;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_GSZMEM_INTER;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_GSZ_CRITER;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_GSZ_CRIT_ADM;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;cx_agr_contact;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;s_accnt_agr_cut;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;cx_party_benef;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_OPTYPRD_ORG;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_MON_CRIT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_MON_CRIT_ADM;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_PARTY_SHARE;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_REG_DOC;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;s_con_addr;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;s_addr_per;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_RATING;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_RAT_RAT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;cx_cnsld_group;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;cx_cg_account;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_RAT_RAT_VAL;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_RATING_MODEL;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;S_FN_OFFR_COLT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;cx_mg;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;CX_UNIF_ACCNT;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;cx_sanct_lst;*;;;;;;;;
zero_layer;internal_crm_cb_siebel;internal_crm_cb_siebel;s_opty_prod_fnx;*;;;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_created_by;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_stoplisttxt;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_changed_by;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_change_date;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_stopdate;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_create_date;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_benef;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_add_info;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_excluded_by;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_stoplistcode;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;collection_id;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_exclude_date;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_ben_sign;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;id;;;;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_BENEFICIARY;c_properties;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_benef_sign;c_full_name;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_benef_sign;c_short_name;;;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_benef_sign;id;;;;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_zalog_body;c_adds              ;string              ;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_zalog_body;c_appraisals        ;string              ;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_zalog_body;c_date_insurance    ;bigint              ;timestamp           ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_zalog_body;c_date_last_view    ;bigint              ;timestamp           ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_zalog_body;c_deleted           ;string              ;string              ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_zalog_body;c_detail_cred       ;string              ;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
