BO_ID;FEATURE_ID;MIN;MAX;categorial
1230;TARGET_GR;;;01
1231;DUR;6.0;12.0;
1231;EXP;0.07;0.08;
1231;AVP;0.0;0.01;
1231;PRIV;0.0;0.25;
1231;BALLOON;0.0;0.25;
1231;PD;0.0048;0.0091;
1231;LGD;0;1;
1231;CURRENCY;;;RUR
1231;PRODUCT;;;1-M813EC
1231;CREDIT_MODE;;;Credit Contract
1231;CREDIT_INSTRUMENT;;;Credit
1231;TARGET_GR;;;01
1232;DUR;6.0;12.0;
1232;EXP;0.02;0.03;
1232;AVP;0.0;0.01;
1232;PRIV;0.75;1.0;
1232;BALLOON;0.75;1.0;
1232;PD;0.0;0.0048;
1232;LGD;0;1;
1232;CURRENCY;;;RUR
1232;PRODUCT;;;1-M813EC
1232;CREDIT_MODE;;;Credit Contract
1232;CREDIT_INSTRUMENT;;;Credit
1232;TARGET_GR;;;01
1233;DUR;6.0;12.0;
1233;EXP;0.04;0.05;
1233;AVP;0.0;0.01;
1233;PRIV;0.25;0.5;
1233;BALLOON;0.25;0.5;
1233;PD;0.0048;0.0091;
1233;LGD;0;1;
1233;CURRENCY;;;RUR
1233;PRODUCT;;;1-M813EC
1233;CREDIT_MODE;;;Credit Contract
1233;CREDIT_INSTRUMENT;;;Credit
1233;TARGET_GR;;;01
1234;DUR;6.0;12.0;
1234;EXP;0.02;0.03;
1234;AVP;0.0;0.01;
1234;PRIV;0.5;0.75;
1234;BALLOON;0.5;0.75;
1234;PD;0.0048;0.0091;
1234;LGD;0;1;
1234;CURRENCY;;;RUR
1234;PRODUCT;;;1-M813EC
1234;CREDIT_MODE;;;Credit Contract
1234;CREDIT_INSTRUMENT;;;Credit
1234;TARGET_GR;;;01
1235;DUR;6.0;12.0;
1235;EXP;0.07;0.08;
1235;AVP;0.0;0.01;
1235;PRIV;0.25;0.5;
1235;BALLOON;0.25;0.5;
1235;PD;0.0;0.0048;
1235;LGD;0;1;
1235;CURRENCY;;;RUR
1235;PRODUCT;;;1-M813EC
1235;CREDIT_MODE;;;Credit Contract
1235;CREDIT_INSTRUMENT;;;Credit
1235;TARGET_GR;;;01
1236;DUR;6.0;12.0;
1236;EXP;0.05;0.06;
1236;AVP;0.0;0.01;
1236;PRIV;0.5;0.75;
1236;BALLOON;0.5;0.75;
1236;PD;0.0;0.0048;
1236;LGD;0;1;
1236;CURRENCY;;;RUR
1236;PRODUCT;;;1-M813EC
1236;CREDIT_MODE;;;Credit Contract
1236;CREDIT_INSTRUMENT;;;Credit
1236;TARGET_GR;;;01
1237;DUR;6.0;12.0;
1237;EXP;0.01;0.02;
1237;AVP;0.0;0.01;
1237;PRIV;0.75;1.0;
1237;BALLOON;0.75;1.0;
1237;PD;0.0048;0.0091;
1237;LGD;0;1;
1237;CURRENCY;;;RUR
1237;PRODUCT;;;1-M813EC
1237;CREDIT_MODE;;;Credit Contract
1237;CREDIT_INSTRUMENT;;;Credit
1237;TARGET_GR;;;01
1238;DUR;3.0;6.0;
1238;EXP;0.02;0.03;
1238;AVP;0.0;0.01;
1238;PRIV;0.25;0.5;
1238;BALLOON;0.25;0.5;
1238;PD;0.0;0.0048;
1238;LGD;0;1;
1238;CURRENCY;;;RUR
1238;PRODUCT;;;1-M813EC
1238;CREDIT_MODE;;;Credit Contract
1238;CREDIT_INSTRUMENT;;;Credit
1238;TARGET_GR;;;01
1239;DUR;3.0;6.0;
1239;EXP;0.0;0.01;
1239;AVP;0.0;0.01;
1239;PRIV;0.0;0.25;
1239;BALLOON;0.0;0.25;
1239;PD;0.01725;0.03271;
1239;LGD;0;1;
1239;CURRENCY;;;RUR
1239;PRODUCT;;;1-M813EC
1239;CREDIT_MODE;;;Credit Contract
1239;CREDIT_INSTRUMENT;;;Credit
1239;TARGET_GR;;;01
1240;DUR;6.0;12.0;
1240;EXP;0.05;0.06;
1240;AVP;0.0;0.01;
1240;PRIV;0.0;0.25;
1240;BALLOON;0.0;0.25;
1240;PD;0.0091;0.01725;
1240;LGD;0;1;
1240;CURRENCY;;;RUR
1240;PRODUCT;;;1-M813EC
1240;CREDIT_MODE;;;Credit Contract
1240;CREDIT_INSTRUMENT;;;Credit
1240;TARGET_GR;;;01
1241;DUR;6.0;12.0;
1241;EXP;0.12;0.13;
1241;AVP;0.0;0.01;
1241;PRIV;0.0;0.25;
1241;BALLOON;0.0;0.25;
1241;PD;0.0;0.0048;
1241;LGD;0;1;
1241;CURRENCY;;;RUR
1241;PRODUCT;;;1-M813EC
1241;CREDIT_MODE;;;Credit Contract
1241;CREDIT_INSTRUMENT;;;Credit
1241;TARGET_GR;;;01
1242;DUR;3.0;6.0;
1242;EXP;0.01;0.02;
1242;AVP;0.0;0.01;
1242;PRIV;0.0;0.25;
1242;BALLOON;0.0;0.25;
1242;PD;0.0091;0.01725;
1242;LGD;0;1;
1242;CURRENCY;;;RUR
1242;PRODUCT;;;1-M813EC
1242;CREDIT_MODE;;;Credit Contract
1242;CREDIT_INSTRUMENT;;;Credit
1242;TARGET_GR;;;01
1243;DUR;6.0;12.0;
1243;EXP;0.08;0.09;
1243;AVP;0.0;0.01;
1243;PRIV;0.0;0.25;
1243;BALLOON;0.0;0.25;
1243;PD;0.0048;0.0091;
1243;LGD;0;1;
1243;CURRENCY;;;RUR
1243;PRODUCT;;;1-M813EC
1243;CREDIT_MODE;;;Credit Contract
1243;CREDIT_INSTRUMENT;;;Credit
1243;TARGET_GR;;;01
1244;DUR;3.0;6.0;
1244;EXP;0.06;0.07;
1244;AVP;0.0;0.01;
1244;PRIV;0.0;0.25;
1244;BALLOON;0.0;0.25;
1244;PD;0.0;0.0048;
1244;LGD;0;1;
1244;CURRENCY;;;RUR
1244;PRODUCT;;;1-M813EC
1244;CREDIT_MODE;;;Credit Contract
1244;CREDIT_INSTRUMENT;;;Credit
1244;TARGET_GR;;;01
1245;DUR;6.0;12.0;
1245;EXP;0.03;0.04;
1245;AVP;0.0;0.01;
1245;PRIV;0.5;0.75;
1245;BALLOON;0.5;0.75;
1245;PD;0.0048;0.0091;
1245;LGD;0;1;
1245;CURRENCY;;;RUR
1245;PRODUCT;;;1-M813EC
1245;CREDIT_MODE;;;Credit Contract
1245;CREDIT_INSTRUMENT;;;Credit
1245;TARGET_GR;;;01
1246;DUR;6.0;12.0;
1246;EXP;0.02;0.03;
1246;AVP;0.0;0.01;
1246;PRIV;0.0;0.25;
1246;BALLOON;0.0;0.25;
1246;PD;0.01725;0.03271;
1246;LGD;0;1;
1246;CURRENCY;;;RUR
1246;PRODUCT;;;1-M813EC
1246;CREDIT_MODE;;;Credit Contract
1246;CREDIT_INSTRUMENT;;;Credit
1246;TARGET_GR;;;01
1247;DUR;6.0;12.0;
1247;EXP;0.05;0.06;
1247;AVP;0.0;0.01;
1247;PRIV;0.25;0.5;
1247;BALLOON;0.25;0.5;
1247;PD;0.0048;0.0091;
1247;LGD;0;1;
1247;CURRENCY;;;RUR
1247;PRODUCT;;;1-M813EC
1247;CREDIT_MODE;;;Credit Contract
1247;CREDIT_INSTRUMENT;;;Credit
1247;TARGET_GR;;;01
1248;DUR;6.0;12.0;
1248;EXP;0.08;0.09;
1248;AVP;0.0;0.01;
1248;PRIV;0.25;0.5;
1248;BALLOON;0.25;0.5;
1248;PD;0.0;0.0048;
1248;LGD;0;1;
1248;CURRENCY;;;RUR
1248;PRODUCT;;;1-M813EC
1248;CREDIT_MODE;;;Credit Contract
1248;CREDIT_INSTRUMENT;;;Credit
1248;TARGET_GR;;;01
1249;DUR;3.0;6.0;
1249;EXP;0.02;0.03;
1249;AVP;0.0;0.01;
1249;PRIV;0.0;0.25;
1249;BALLOON;0.0;0.25;
1249;PD;0.0048;0.0091;
1249;LGD;0;1;
1249;CURRENCY;;;RUR
1249;PRODUCT;;;1-M813EC
1249;CREDIT_MODE;;;Credit Contract
1249;CREDIT_INSTRUMENT;;;Credit
1249;TARGET_GR;;;01
1250;DUR;6.0;12.0;
1250;EXP;0.0;0.01;
1250;AVP;0.0;0.01;
1250;PRIV;0.0;0.25;
1250;BALLOON;0.0;0.25;
1250;PD;0.0048;0.0091;
1250;LGD;0;1;
1250;CURRENCY;;;RUR
1250;PRODUCT;;;1-M813EC
1250;CREDIT_MODE;;;Credit Contract
1250;CREDIT_INSTRUMENT;;;Credit
1250;TARGET_GR;;;01
1251;DUR;6.0;12.0;
1251;EXP;0.04;0.05;
1251;AVP;0.0;0.01;
1251;PRIV;0.25;0.5;
1251;BALLOON;0.25;0.5;
1251;PD;0.01725;0.03271;
1251;LGD;0;1;
1251;CURRENCY;;;RUR
1251;PRODUCT;;;1-M813EC
1251;CREDIT_MODE;;;Credit Contract
1251;CREDIT_INSTRUMENT;;;Credit
1251;TARGET_GR;;;01
1252;DUR;6.0;12.0;
1252;EXP;0.14;0.15;
1252;AVP;0.0;0.01;
1252;PRIV;0.5;0.75;
1252;BALLOON;0.5;0.75;
1252;PD;0.0;0.0048;
1252;LGD;0;1;
1252;CURRENCY;;;RUR
1252;PRODUCT;;;1-M813EC
1252;CREDIT_MODE;;;Credit Contract
1252;CREDIT_INSTRUMENT;;;Credit
1252;TARGET_GR;;;01
1253;DUR;18.0;36.0;
1253;EXP;0.03;0.04;
1253;AVP;0.0;0.01;
1253;PRIV;0.0;0.25;
1253;BALLOON;0.0;0.25;
1253;PD;0.0048;0.0091;
1253;LGD;0;1;
1253;CURRENCY;;;RUR
1253;PRODUCT;;;1-M813EC
1253;CREDIT_MODE;;;Credit Contract
1253;CREDIT_INSTRUMENT;;;Credit
1253;TARGET_GR;;;01
1254;DUR;6.0;12.0;
1254;EXP;0.07;0.08;
1254;AVP;0.0;0.01;
1254;PRIV;0.0;0.25;
1254;BALLOON;0.0;0.25;
1254;PD;0.03271;0.06204;
1254;LGD;0;1;
1254;CURRENCY;;;RUR
1254;PRODUCT;;;1-M813EC
1254;CREDIT_MODE;;;Credit Contract
1254;CREDIT_INSTRUMENT;;;Credit
1254;TARGET_GR;;;01
1255;DUR;18.0;36.0;
1255;EXP;0.01;0.02;
1255;AVP;0.0;0.01;
1255;PRIV;0.0;0.25;
1255;BALLOON;0.0;0.25;
1255;PD;0.0091;0.01725;
1255;LGD;0;1;
1255;CURRENCY;;;RUR
1255;PRODUCT;;;1-M813EC
1255;CREDIT_MODE;;;Credit Contract
1255;CREDIT_INSTRUMENT;;;Credit
1255;TARGET_GR;;;01
1256;DUR;6.0;12.0;
1256;EXP;0.16;0.17;
1256;AVP;0.0;0.01;
1256;PRIV;0.25;0.5;
1256;BALLOON;0.25;0.5;
1256;PD;0.0048;0.0091;
1256;LGD;0;1;
1256;CURRENCY;;;RUR
1256;PRODUCT;;;1-M813EC
1256;CREDIT_MODE;;;Credit Contract
1256;CREDIT_INSTRUMENT;;;Credit
1256;TARGET_GR;;;01
1257;DUR;3.0;6.0;
1257;EXP;0.09;0.1;
1257;AVP;0.0;0.01;
1257;PRIV;0.0;0.25;
1257;BALLOON;0.0;0.25;
1257;PD;0.0091;0.01725;
1257;LGD;0;1;
1257;CURRENCY;;;RUR
1257;PRODUCT;;;1-M813EC
1257;CREDIT_MODE;;;Credit Contract
1257;CREDIT_INSTRUMENT;;;Credit
1257;TARGET_GR;;;01
1258;DUR;3.0;6.0;
1258;EXP;0.04;0.05;
1258;AVP;0.0;0.01;
1258;PRIV;0.5;0.75;
1258;BALLOON;0.5;0.75;
1258;PD;0.0048;0.0091;
1258;LGD;0;1;
1258;CURRENCY;;;RUR
1258;PRODUCT;;;1-M813EC
1258;CREDIT_MODE;;;Credit Contract
1258;CREDIT_INSTRUMENT;;;Credit
1258;TARGET_GR;;;01
1259;DUR;3.0;6.0;
1259;EXP;0.19;0.2;
1259;AVP;0.0;0.01;
1259;PRIV;0.0;0.25;
1259;BALLOON;0.0;0.25;
1259;PD;0.0;0.0048;
1259;LGD;0;1;
1259;CURRENCY;;;RUR
1259;PRODUCT;;;1-M813EC
1259;CREDIT_MODE;;;Credit Contract
1259;CREDIT_INSTRUMENT;;;Credit
1259;TARGET_GR;;;01
1260;DUR;6.0;12.0;
1260;EXP;0.2;0.21;
1260;AVP;0.0;0.01;
1260;PRIV;0.0;0.25;
1260;BALLOON;0.0;0.25;
1260;PD;0.0048;0.0091;
1260;LGD;0;1;
1260;CURRENCY;;;RUR
1260;PRODUCT;;;1-M813EC
1260;CREDIT_MODE;;;Credit Contract
1260;CREDIT_INSTRUMENT;;;Credit
1260;TARGET_GR;;;01
1261;DUR;6.0;12.0;
1261;EXP;0.03;0.04;
1261;AVP;0.0;0.01;
1261;PRIV;0.25;0.5;
1261;BALLOON;0.25;0.5;
1261;PD;0.03271;0.06204;
1261;LGD;0;1;
1261;CURRENCY;;;RUR
1261;PRODUCT;;;1-M813EC
1261;CREDIT_MODE;;;Credit Contract
1261;CREDIT_INSTRUMENT;;;Credit
1261;TARGET_GR;;;01
1262;DUR;3.0;6.0;
1262;EXP;0.05;0.06;
1262;AVP;0.0;0.01;
1262;PRIV;0.75;1.0;
1262;BALLOON;0.75;1.0;
1262;PD;0.0;0.0048;
1262;LGD;0;1;
1262;CURRENCY;;;RUR
1262;PRODUCT;;;1-M813EC
1262;CREDIT_MODE;;;Credit Contract
1262;CREDIT_INSTRUMENT;;;Credit
1262;TARGET_GR;;;01
1263;DUR;6.0;12.0;
1263;EXP;0.13;0.14;
1263;AVP;0.0;0.01;
1263;PRIV;0.25;0.5;
1263;BALLOON;0.25;0.5;
1263;PD;0.0091;0.01725;
1263;LGD;0;1;
1263;CURRENCY;;;RUR
1263;PRODUCT;;;1-M813EC
1263;CREDIT_MODE;;;Credit Contract
1263;CREDIT_INSTRUMENT;;;Credit
1263;TARGET_GR;;;01
1264;DUR;6.0;12.0;
1264;EXP;0.17;0.18;
1264;AVP;0.0;0.01;
1264;PRIV;0.0;0.25;
1264;BALLOON;0.0;0.25;
1264;PD;0.0091;0.01725;
1264;LGD;0;1;
1264;CURRENCY;;;RUR
1264;PRODUCT;;;1-M813EC
1264;CREDIT_MODE;;;Credit Contract
1264;CREDIT_INSTRUMENT;;;Credit
1264;TARGET_GR;;;01
1265;DUR;3.0;6.0;
1265;EXP;0.1;0.11;
1265;AVP;0.0;0.01;
1265;PRIV;0.5;0.75;
1265;BALLOON;0.5;0.75;
1265;PD;0.0;0.0048;
1265;LGD;0;1;
1265;CURRENCY;;;RUR
1265;PRODUCT;;;1-M813EC
1265;CREDIT_MODE;;;Credit Contract
1265;CREDIT_INSTRUMENT;;;Credit
1265;TARGET_GR;;;01
1266;DUR;18.0;36.0;
1266;EXP;0.01;0.02;
1266;AVP;0.0;0.01;
1266;PRIV;0.5;0.75;
1266;BALLOON;0.5;0.75;
1266;PD;0.0;0.0048;
1266;LGD;0;1;
1266;CURRENCY;;;RUR
1266;PRODUCT;;;1-M813EC
1266;CREDIT_MODE;;;Credit Contract
1266;CREDIT_INSTRUMENT;;;Credit
1266;TARGET_GR;;;01
1267;DUR;6.0;12.0;
1267;EXP;0.04;0.05;
1267;AVP;0.0;0.01;
1267;PRIV;0.5;0.75;
1267;BALLOON;0.5;0.75;
1267;PD;0.01725;0.03271;
1267;LGD;0;1;
1267;CURRENCY;;;RUR
1267;PRODUCT;;;1-M813EC
1267;CREDIT_MODE;;;Credit Contract
1267;CREDIT_INSTRUMENT;;;Credit
1267;TARGET_GR;;;01
1268;DUR;6.0;12.0;
1268;EXP;0.07;0.08;
1268;AVP;0.0;0.01;
1268;PRIV;0.25;0.5;
1268;BALLOON;0.25;0.5;
1268;PD;0.01725;0.03271;
1268;LGD;0;1;
1268;CURRENCY;;;RUR
1268;PRODUCT;;;1-M813EC
1268;CREDIT_MODE;;;Credit Contract
1268;CREDIT_INSTRUMENT;;;Credit
1268;TARGET_GR;;;01
1269;DUR;6.0;12.0;
1269;EXP;0.12;0.13;
1269;AVP;0.0;0.01;
1269;PRIV;0.0;0.25;
1269;BALLOON;0.0;0.25;
1269;PD;0.01725;0.03271;
1269;LGD;0;1;
1269;CURRENCY;;;RUR
1269;PRODUCT;;;1-M813EC
1269;CREDIT_MODE;;;Credit Contract
1269;CREDIT_INSTRUMENT;;;Credit
1269;TARGET_GR;;;01
1270;DUR;6.0;12.0;
1270;EXP;0.09;0.1;
1270;AVP;0.0;0.01;
1270;PRIV;0.5;0.75;
1270;BALLOON;0.5;0.75;
1270;PD;0.0091;0.01725;
1270;LGD;0;1;
1270;CURRENCY;;;RUR
1270;PRODUCT;;;1-M813EC
1270;CREDIT_MODE;;;Credit Contract
1270;CREDIT_INSTRUMENT;;;Credit
1270;TARGET_GR;;;01
1271;DUR;6.0;12.0;
1271;EXP;0.13;0.14;
1271;AVP;0.0;0.01;
1271;PRIV;0.5;0.75;
1271;BALLOON;0.5;0.75;
1271;PD;0.0048;0.0091;
1271;LGD;0;1;
1271;CURRENCY;;;RUR
1271;PRODUCT;;;1-M813EC
1271;CREDIT_MODE;;;Credit Contract
1271;CREDIT_INSTRUMENT;;;Credit
1271;TARGET_GR;;;01
1272;DUR;3.0;6.0;
1272;EXP;0.13;0.14;
1272;AVP;0.0;0.01;
1272;PRIV;0.0;0.25;
1272;BALLOON;0.0;0.25;
1272;PD;0.0048;0.0091;
1272;LGD;0;1;
1272;CURRENCY;;;RUR
1272;PRODUCT;;;1-M813EC
1272;CREDIT_MODE;;;Credit Contract
1272;CREDIT_INSTRUMENT;;;Credit
1272;TARGET_GR;;;01
1273;DUR;3.0;6.0;
1273;EXP;0.01;0.02;
1273;AVP;0.0;0.01;
1273;PRIV;0.25;0.5;
1273;BALLOON;0.25;0.5;
1273;PD;0.01725;0.03271;
1273;LGD;0;1;
1273;CURRENCY;;;RUR
1273;PRODUCT;;;1-M813EC
1273;CREDIT_MODE;;;Credit Contract
1273;CREDIT_INSTRUMENT;;;Credit
1273;TARGET_GR;;;01
1274;DUR;3.0;6.0;
1274;EXP;0.08;0.09;
1274;AVP;0.0;0.01;
1274;PRIV;0.0;0.25;
1274;BALLOON;0.0;0.25;
1274;PD;0.0091;0.01725;
1274;LGD;0;1;
1274;CURRENCY;;;RUR
1274;PRODUCT;;;1-M813EC
1274;CREDIT_MODE;;;Credit Contract
1274;CREDIT_INSTRUMENT;;;Credit
1274;TARGET_GR;;;01
1275;DUR;6.0;12.0;
1275;EXP;0.16;0.17;
1275;AVP;0.0;0.01;
1275;PRIV;0.5;0.75;
1275;BALLOON;0.5;0.75;
1275;PD;0.0;0.0048;
1275;LGD;0;1;
1275;CURRENCY;;;RUR
1275;PRODUCT;;;1-M813EC
1275;CREDIT_MODE;;;Credit Contract
1275;CREDIT_INSTRUMENT;;;Credit
1275;TARGET_GR;;;01
1276;DUR;18.0;36.0;
1276;EXP;0.07;0.08;
1276;AVP;0.0;0.01;
1276;PRIV;0.0;0.25;
1276;BALLOON;0.0;0.25;
1276;PD;0.0;0.0048;
1276;LGD;0;1;
1276;CURRENCY;;;RUR
1276;PRODUCT;;;1-M813EC
1276;CREDIT_MODE;;;Credit Contract
1276;CREDIT_INSTRUMENT;;;Credit
1276;TARGET_GR;;;01
1277;DUR;3.0;6.0;
1277;EXP;0.13;0.14;
1277;AVP;0.0;0.01;
1277;PRIV;0.25;0.5;
1277;BALLOON;0.25;0.5;
1277;PD;0.0;0.0048;
1277;LGD;0;1;
1277;CURRENCY;;;RUR
1277;PRODUCT;;;1-M813EC
1277;CREDIT_MODE;;;Credit Contract
1277;CREDIT_INSTRUMENT;;;Credit
1277;TARGET_GR;;;01
1278;DUR;3.0;6.0;
1278;EXP;0.09;0.1;
1278;AVP;0.0;0.01;
1278;PRIV;0.5;0.75;
1278;BALLOON;0.5;0.75;
1278;PD;0.0;0.0048;
1278;LGD;0;1;
1278;CURRENCY;;;RUR
1278;PRODUCT;;;1-M813EC
1278;CREDIT_MODE;;;Credit Contract
1278;CREDIT_INSTRUMENT;;;Credit
1278;TARGET_GR;;;01
1279;DUR;3.0;6.0;
1279;EXP;0.07;0.08;
1279;AVP;0.0;0.01;
1279;PRIV;0.25;0.5;
1279;BALLOON;0.25;0.5;
1279;PD;0.0048;0.0091;
1279;LGD;0;1;
1279;CURRENCY;;;RUR
1279;PRODUCT;;;1-M813EC
1279;CREDIT_MODE;;;Credit Contract
1279;CREDIT_INSTRUMENT;;;Credit
1279;TARGET_GR;;;01
1280;DUR;6.0;12.0;
1280;EXP;0.08;0.09;
1280;AVP;0.0;0.01;
1280;PRIV;0.25;0.5;
1280;BALLOON;0.25;0.5;
1280;PD;0.01725;0.03271;
1280;LGD;0;1;
1280;CURRENCY;;;RUR
1280;PRODUCT;;;1-M813EC
1280;CREDIT_MODE;;;Credit Contract
1280;CREDIT_INSTRUMENT;;;Credit
1280;TARGET_GR;;;01
1281;DUR;3.0;6.0;
1281;EXP;0.0;0.01;
1281;AVP;0.0;0.01;
1281;PRIV;0.25;0.5;
1281;BALLOON;0.25;0.5;
1281;PD;0.03271;0.06204;
1281;LGD;0;1;
1281;CURRENCY;;;RUR
1281;PRODUCT;;;1-M813EC
1281;CREDIT_MODE;;;Credit Contract
1281;CREDIT_INSTRUMENT;;;Credit
1281;TARGET_GR;;;01
1282;DUR;18.0;36.0;
1282;EXP;0.02;0.03;
1282;AVP;0.0;0.01;
1282;PRIV;0.25;0.5;
1282;BALLOON;0.25;0.5;
1282;PD;0.0;0.0048;
1282;LGD;0;1;
1282;CURRENCY;;;RUR
1282;PRODUCT;;;1-M813EC
1282;CREDIT_MODE;;;Credit Contract
1282;CREDIT_INSTRUMENT;;;Credit
1282;TARGET_GR;;;01
1283;DUR;3.0;6.0;
1283;EXP;0.04;0.05;
1283;AVP;0.0;0.01;
1283;PRIV;0.25;0.5;
1283;BALLOON;0.25;0.5;
1283;PD;0.0091;0.01725;
1283;LGD;0;1;
1283;CURRENCY;;;RUR
1283;PRODUCT;;;1-M813EC
1283;CREDIT_MODE;;;Credit Contract
1283;CREDIT_INSTRUMENT;;;Credit
1283;TARGET_GR;;;01
1284;DUR;18.0;36.0;
1284;EXP;0.09;0.1;
1284;AVP;0.0;0.01;
1284;PRIV;0.0;0.25;
1284;BALLOON;0.0;0.25;
1284;PD;0.0;0.0048;
1284;LGD;0;1;
1284;CURRENCY;;;RUR
1284;PRODUCT;;;1-M813EC
1284;CREDIT_MODE;;;Credit Contract
1284;CREDIT_INSTRUMENT;;;Credit
1284;TARGET_GR;;;01
1285;DUR;6.0;12.0;
1285;EXP;0.05;0.06;
1285;AVP;0.0;0.01;
1285;PRIV;0.5;0.75;
1285;BALLOON;0.5;0.75;
1285;PD;0.01725;0.03271;
1285;LGD;0;1;
1285;CURRENCY;;;RUR
1285;PRODUCT;;;1-M813EC
1285;CREDIT_MODE;;;Credit Contract
1285;CREDIT_INSTRUMENT;;;Credit
1285;TARGET_GR;;;01
1286;DUR;3.0;6.0;
1286;EXP;0.14;0.15;
1286;AVP;0.0;0.01;
1286;PRIV;0.0;0.25;
1286;BALLOON;0.0;0.25;
1286;PD;0.0048;0.0091;
1286;LGD;0;1;
1286;CURRENCY;;;RUR
1286;PRODUCT;;;1-M813EC
1286;CREDIT_MODE;;;Credit Contract
1286;CREDIT_INSTRUMENT;;;Credit
1286;TARGET_GR;;;01
1287;DUR;6.0;12.0;
1287;EXP;0.14;0.15;
1287;AVP;0.0;0.01;
1287;PRIV;0.25;0.5;
1287;BALLOON;0.25;0.5;
1287;PD;0.0091;0.01725;
1287;LGD;0;1;
1287;CURRENCY;;;RUR
1287;PRODUCT;;;1-M813EC
1287;CREDIT_MODE;;;Credit Contract
1287;CREDIT_INSTRUMENT;;;Credit
1287;TARGET_GR;;;01
1288;DUR;6.0;12.0;
1288;EXP;0.08;0.09;
1288;AVP;0.0;0.01;
1288;PRIV;0.0;0.25;
1288;BALLOON;0.0;0.25;
1288;PD;0.03271;0.06204;
1288;LGD;0;1;
1288;CURRENCY;;;RUR
1288;PRODUCT;;;1-M813EC
1288;CREDIT_MODE;;;Credit Contract
1288;CREDIT_INSTRUMENT;;;Credit
1288;TARGET_GR;;;01
1289;DUR;3.0;6.0;
1289;EXP;0.2;0.21;
1289;AVP;0.0;0.01;
1289;PRIV;0.0;0.25;
1289;BALLOON;0.0;0.25;
1289;PD;0.0;0.0048;
1289;LGD;0;1;
1289;CURRENCY;;;RUR
1289;PRODUCT;;;1-M813EC
1289;CREDIT_MODE;;;Credit Contract
1289;CREDIT_INSTRUMENT;;;Credit
1289;TARGET_GR;;;01
1290;DUR;3.0;6.0;
1290;EXP;0.09;0.1;
1290;AVP;0.0;0.01;
1290;PRIV;0.25;0.5;
1290;BALLOON;0.25;0.5;
1290;PD;0.0048;0.0091;
1290;LGD;0;1;
1290;CURRENCY;;;RUR
1290;PRODUCT;;;1-M813EC
1290;CREDIT_MODE;;;Credit Contract
1290;CREDIT_INSTRUMENT;;;Credit
1290;TARGET_GR;;;01
1291;DUR;18.0;36.0;
1291;EXP;0.04;0.05;
1291;AVP;0.0;0.01;
1291;PRIV;0.0;0.25;
1291;BALLOON;0.0;0.25;
1291;PD;0.0048;0.0091;
1291;LGD;0;1;
1291;CURRENCY;;;RUR
1291;PRODUCT;;;1-M813EC
1291;CREDIT_MODE;;;Credit Contract
1291;CREDIT_INSTRUMENT;;;Credit
1291;TARGET_GR;;;01
1292;DUR;6.0;12.0;
1292;EXP;0.02;0.03;
1292;AVP;0.0;0.01;
1292;PRIV;0.5;0.75;
1292;BALLOON;0.5;0.75;
1292;PD;0.03271;0.06204;
1292;LGD;0;1;
1292;CURRENCY;;;RUR
1292;PRODUCT;;;1-M813EC
1292;CREDIT_MODE;;;Credit Contract
1292;CREDIT_INSTRUMENT;;;Credit
1292;TARGET_GR;;;01
1293;DUR;18.0;36.0;
1293;EXP;0.08;0.09;
1293;AVP;0.0;0.01;
1293;PRIV;0.0;0.25;
1293;BALLOON;0.0;0.25;
1293;PD;0.0;0.0048;
1293;LGD;0;1;
1293;CURRENCY;;;RUR
1293;PRODUCT;;;1-M813EC
1293;CREDIT_MODE;;;Credit Contract
1293;CREDIT_INSTRUMENT;;;Credit
1293;TARGET_GR;;;01
1294;DUR;18.0;36.0;
1294;EXP;0.0;0.01;
1294;AVP;0.0;0.01;
1294;PRIV;0.5;0.75;
1294;BALLOON;0.5;0.75;
1294;PD;0.0048;0.0091;
1294;LGD;0;1;
1294;CURRENCY;;;RUR
1294;PRODUCT;;;1-M813EC
1294;CREDIT_MODE;;;Credit Contract
1294;CREDIT_INSTRUMENT;;;Credit
1294;TARGET_GR;;;01
1295;DUR;6.0;12.0;
1295;EXP;0.23;0.24;
1295;AVP;0.0;0.01;
1295;PRIV;0.0;0.25;
1295;BALLOON;0.0;0.25;
1295;PD;0.0;0.0048;
1295;LGD;0;1;
1295;CURRENCY;;;RUR
1295;PRODUCT;;;1-M813EC
1295;CREDIT_MODE;;;Credit Contract
1295;CREDIT_INSTRUMENT;;;Credit
1295;TARGET_GR;;;01
1296;DUR;6.0;12.0;
1296;EXP;0.18;0.19;
1296;AVP;0.0;0.01;
1296;PRIV;0.0;0.25;
1296;BALLOON;0.0;0.25;
1296;PD;0.0091;0.01725;
1296;LGD;0;1;
1296;CURRENCY;;;RUR
1296;PRODUCT;;;1-M813EC
1296;CREDIT_MODE;;;Credit Contract
1296;CREDIT_INSTRUMENT;;;Credit
1296;TARGET_GR;;;01
1297;DUR;6.0;12.0;
1297;EXP;0.17;0.18;
1297;AVP;0.0;0.01;
1297;PRIV;0.5;0.75;
1297;BALLOON;0.5;0.75;
1297;PD;0.0;0.0048;
1297;LGD;0;1;
1297;CURRENCY;;;RUR
1297;PRODUCT;;;1-M813EC
1297;CREDIT_MODE;;;Credit Contract
1297;CREDIT_INSTRUMENT;;;Credit
1297;TARGET_GR;;;01
1298;DUR;3.0;6.0;
1298;EXP;0.06;0.07;
