BO_ID;CLUST_ID;BO_QUALITY
1713;CORP_CRED;0.0
1714;CORP_CRED;0.0
1715;CORP_CRED;0.0003
1716;CORP_CRED;0.0005
1717;CORP_CRED;0.0
1718;CORP_CRED;0.0005
1719;CORP_CRED;0.0
1720;CORP_CRED;0.0
1721;CORP_CRED;0.0
1722;CORP_CRED;0.0
1723;CORP_CRED;0.0
1724;CORP_CRED;0.0
1725;CORP_CRED;0.0
1726;CORP_CRED;0.0003
1727;CORP_CRED;0.0
1728;CORP_CRED;0.0003
1729;CORP_CRED;0.0005
1730;CORP_CRED;0.0
1731;CORP_CRED;0.0
1732;CORP_CRED;0.0
1734;CORP_CRED;0.0008
1735;CORP_CRED;0.0
1736;CORP_CRED;0.0
1737;CORP_CRED;0.0
1738;CORP_CRED;0.0
1739;CORP_CRED;0.0
1740;CORP_CRED;0.0003
1741;CORP_CRED;0.0
1742;CORP_CRED;0.0003
1743;CORP_CRED;0.0003
1744;CORP_CRED;0.0003
1745;CORP_CRED;0.0
1746;CORP_CRED;0.0
1747;CORP_CRED;0.0
1748;CORP_CRED;0.0003
1749;CORP_CRED;0.0
1751;CORP_CRED;0.0003
1752;CORP_CRED;0.0
1908;CORP_CRED;0.0
1983;CORP_CRED;0.0
2248;CORP_CRED;0.0
2249;CORP_CRED;0.0002
2250;CORP_CRED;0.0001
2251;CORP_CRED;0.0001
2252;CORP_CRED;0.0
2254;CORP_CRED;0.0023
2255;CORP_CRED;0.0005
2259;CORP_CRED;0.0001
2262;CORP_CRED;0.0
2263;CORP_CRED;0.0004
2264;CORP_CRED;0.0001
2265;CORP_CRED;0.0
2268;CORP_CRED;0.0001
2269;CORP_CRED;0.0005
2271;CORP_CRED;0.0028
2273;CORP_CRED;0.0
2276;CORP_CRED;0.0001
2277;CORP_CRED;0.0
2278;CORP_CRED;0.0002
2279;CORP_CRED;0.0
2283;CORP_CRED;0.0
2284;CORP_CRED;0.0002
2286;CORP_CRED;0.0
2287;CORP_CRED;0.0002
2288;CORP_CRED;0.0012
2291;CORP_CRED;0.0
2294;CORP_CRED;0.0
2296;CORP_CRED;0.0
2297;CORP_CRED;0.0004
2298;CORP_CRED;0.0
2301;CORP_CRED;0.0014
2305;CORP_CRED;0.0001
2308;CORP_CRED;0.0
2312;CORP_CRED;0.0005
2313;CORP_CRED;0.0
2314;CORP_CRED;0.0037
2315;CORP_CRED;0.0
2316;CORP_CRED;0.001
2317;CORP_CRED;0.0002
2318;CORP_CRED;0.0
2321;CORP_CRED;0.0
2322;CORP_CRED;0.0
2326;CORP_CRED;0.0
2327;CORP_CRED;0.0001
2328;CORP_CRED;0.0001
2330;CORP_CRED;0.0009
2332;CORP_CRED;0.0001
2334;CORP_CRED;0.0002
2336;CORP_CRED;0.0
2337;CORP_CRED;0.004
2338;CORP_CRED;0.0001
2340;CORP_CRED;0.0001
2341;CORP_CRED;0.0002
2345;CORP_CRED;0.0001
2346;CORP_CRED;0.0001
2347;CORP_CRED;0.0
2348;CORP_CRED;0.0
2350;CORP_CRED;0.0004
2351;CORP_CRED;0.0001
2354;CORP_CRED;0.0036
2359;CORP_CRED;0.0001
2361;CORP_CRED;0.0
2362;CORP_CRED;0.0005
2363;CORP_CRED;0.0009
2364;CORP_CRED;0.0002
2365;CORP_CRED;0.0002
2370;CORP_CRED;0.0
2371;CORP_CRED;0.0
2374;CORP_CRED;0.0015
2435;CORP_CRED;0.0
2461;CORP_CRED;0.0001
2462;CORP_CRED;0.0
2498;CORP_CRED;0.0
2499;CORP_CRED;0.0006
2501;CORP_CRED;0.0001
2502;CORP_CRED;0.0
2503;CORP_CRED;0.0005
2504;CORP_CRED;0.003
2506;CORP_CRED;0.0
2507;CORP_CRED;0.0016
2508;CORP_CRED;0.0005
2509;CORP_CRED;0.0002
2510;CORP_CRED;0.0015
2511;CORP_CRED;0.0
2512;CORP_CRED;0.0001
2513;CORP_CRED;0.0004
2514;CORP_CRED;0.0001
2515;CORP_CRED;0.0
2516;CORP_CRED;0.0007
2517;CORP_CRED;0.0012
2518;CORP_CRED;0.0
2519;CORP_CRED;0.001
2521;CORP_CRED;0.0
2523;CORP_CRED;0.0004
2524;CORP_CRED;0.0001
2525;CORP_CRED;0.0
2527;CORP_CRED;0.0
2529;CORP_CRED;0.0001
2530;CORP_CRED;0.0
2531;CORP_CRED;0.0014
2532;CORP_CRED;0.0
2533;CORP_CRED;0.0
2535;CORP_CRED;0.0001
2538;CORP_CRED;0.0004
2539;CORP_CRED;0.0
2540;CORP_CRED;0.0015
2541;CORP_CRED;0.0002
2542;CORP_CRED;0.0006
2543;CORP_CRED;0.0001
2544;CORP_CRED;0.0
2545;CORP_CRED;0.0015
2546;CORP_CRED;0.0
2547;CORP_CRED;0.0004
2550;CORP_CRED;0.0002
2551;CORP_CRED;0.0002
2553;CORP_CRED;0.0001
2554;CORP_CRED;0.0
2555;CORP_CRED;0.0002
2557;CORP_CRED;0.0
2558;CORP_CRED;0.0002
2559;CORP_CRED;0.001
2560;CORP_CRED;0.0004
2561;CORP_CRED;0.0014
2562;CORP_CRED;0.0002
2563;CORP_CRED;0.0004
2564;CORP_CRED;0.0002
2565;CORP_CRED;0.0005
2566;CORP_CRED;0.0001
2567;CORP_CRED;0.0005
2568;CORP_CRED;0.0002
2569;CORP_CRED;0.0002
2570;CORP_CRED;0.0002
2571;CORP_CRED;0.0005
2572;CORP_CRED;0.0007
2573;CORP_CRED;0.0002
2574;CORP_CRED;0.0001
2575;CORP_CRED;0.0005
2576;CORP_CRED;0.0006
2577;CORP_CRED;0.0005
2579;CORP_CRED;0.0005
2580;CORP_CRED;0.0
2581;CORP_CRED;0.0007
2582;CORP_CRED;0.0002
2583;CORP_CRED;0.0
2584;CORP_CRED;0.0005
2585;CORP_CRED;0.0002
2586;CORP_CRED;0.0002
2587;CORP_CRED;0.0005
2588;CORP_CRED;0.0007
2589;CORP_CRED;0.0006
2590;CORP_CRED;0.0002
2592;CORP_CRED;0.0
2593;CORP_CRED;0.0001
2595;CORP_CRED;0.0002
2596;CORP_CRED;0.0
2597;CORP_CRED;0.0004
2598;CORP_CRED;0.0012
2599;CORP_CRED;0.0002
2600;CORP_CRED;0.001
2602;CORP_CRED;0.0001
2603;CORP_CRED;0.0002
2605;CORP_CRED;0.0001
2606;CORP_CRED;0.0005
2607;CORP_CRED;0.0002
2608;CORP_CRED;0.0007
2609;CORP_CRED;0.0
2610;CORP_CRED;0.0005
2611;CORP_CRED;0.0002
2612;CORP_CRED;0.0002
2613;CORP_CRED;0.0005
2614;CORP_CRED;0.0
2615;CORP_CRED;0.0006
2616;CORP_CRED;0.0004
2618;CORP_CRED;0.0
2619;CORP_CRED;0.0005
2621;CORP_CRED;0.0005
2622;CORP_CRED;0.0004
2623;CORP_CRED;0.0
2624;CORP_CRED;0.0016
2625;CORP_CRED;0.0009
2627;CORP_CRED;0.0012
2629;CORP_CRED;0.0001
2630;CORP_CRED;0.0
2632;CORP_CRED;0.0
2633;CORP_CRED;0.0002
2634;CORP_CRED;0.0
2636;CORP_CRED;0.0002
2637;CORP_CRED;0.0005
2638;CORP_CRED;0.0
2639;CORP_CRED;0.0001
2640;CORP_CRED;0.0011
2642;CORP_CRED;0.0002
2643;CORP_CRED;0.0014
2644;CORP_CRED;0.0001
2647;CORP_CRED;0.0004
2649;CORP_CRED;0.0001
2650;CORP_CRED;0.0057
2652;CORP_CRED;0.0001
2657;CORP_CRED;0.0
2658;CORP_CRED;0.0002
2660;CORP_CRED;0.0009
2661;CORP_CRED;0.001
2664;CORP_CRED;0.0001
2665;CORP_CRED;0.0
2666;CORP_CRED;0.0001
2668;CORP_CRED;0.0001
2670;CORP_CRED;0.0004
2671;CORP_CRED;0.0001
2672;CORP_CRED;0.0005
2674;CORP_CRED;0.0
2675;CORP_CRED;0.0056
2676;CORP_CRED;0.0001
2677;CORP_CRED;0.0
2679;CORP_CRED;0.0001
2680;CORP_CRED;0.0002
2681;CORP_CRED;0.0
2683;CORP_CRED;0.0006
2684;CORP_CRED;0.0006
2685;CORP_CRED;0.0001
2687;CORP_CRED;0.0002
2688;CORP_CRED;0.0001
2689;CORP_CRED;0.0002
2690;CORP_CRED;0.0001
2691;CORP_CRED;0.0002
2692;CORP_CRED;0.0064
2693;CORP_CRED;0.0002
2694;CORP_CRED;0.0002
2695;CORP_CRED;0.0006
2697;CORP_CRED;0.0
2699;CORP_CRED;0.0001
2701;CORP_CRED;0.0005
2702;CORP_CRED;0.0
2703;CORP_CRED;0.0005
2704;CORP_CRED;0.0001
2705;CORP_CRED;0.0001
2706;CORP_CRED;0.0011
2708;CORP_CRED;0.0002
2710;CORP_CRED;0.0001
2711;CORP_CRED;0.0001
2713;CORP_CRED;0.0001
2714;CORP_CRED;0.0006
2715;CORP_CRED;0.0
2716;CORP_CRED;0.0012
2718;CORP_CRED;0.0
2719;CORP_CRED;0.0
2720;CORP_CRED;0.0
2722;CORP_CRED;0.0
2723;CORP_CRED;0.0007
2724;CORP_CRED;0.0005
2726;CORP_CRED;0.0
2728;CORP_CRED;0.0015
2729;CORP_CRED;0.0006
2730;CORP_CRED;0.0004
2731;CORP_CRED;0.0
2733;CORP_CRED;0.0001
2734;CORP_CRED;0.0
2735;CORP_CRED;0.0
2736;CORP_CRED;0.0006
2738;CORP_CRED;0.0002
2739;CORP_CRED;0.0
2740;CORP_CRED;0.0
2742;CORP_CRED;0.0
2744;CORP_CRED;0.0
2746;CORP_CRED;0.0016
2747;CORP_CRED;0.0001
2750;CORP_CRED;0.0001
2752;CORP_CRED;0.0
2753;CORP_CRED;0.0007
2754;CORP_CRED;0.0002
2755;CORP_CRED;0.0001
2756;CORP_CRED;0.004
2757;CORP_CRED;0.0
2758;CORP_CRED;0.0002
2759;CORP_CRED;0.0004
2760;CORP_CRED;0.0
2761;CORP_CRED;0.0011
2762;CORP_CRED;0.0053
2763;CORP_CRED;0.0
2764;CORP_CRED;0.0
2765;CORP_CRED;0.0004
2767;CORP_CRED;0.0
2768;CORP_CRED;0.0
2769;CORP_CRED;0.0
2770;CORP_CRED;0.0002
2771;CORP_CRED;0.0009
2772;CORP_CRED;0.0005
2773;CORP_CRED;0.0
2774;CORP_CRED;0.0001
2775;CORP_CRED;0.0009
2776;CORP_CRED;0.0
2777;CORP_CRED;0.0002
2778;CORP_CRED;0.0
2779;CORP_CRED;0.0
2780;CORP_CRED;0.0
2782;CORP_CRED;0.0
2783;CORP_CRED;0.0
2784;CORP_CRED;0.0002
2785;CORP_CRED;0.0
2786;CORP_CRED;0.0009
2787;CORP_CRED;0.0006
2788;CORP_CRED;0.0
2789;CORP_CRED;0.0
2790;CORP_CRED;0.0
2791;CORP_CRED;0.0
2792;CORP_CRED;0.0012
2793;CORP_CRED;0.0054
2794;CORP_CRED;0.0
2795;CORP_CRED;0.0
2796;CORP_CRED;0.0004
2797;CORP_CRED;0.0005
2798;CORP_CRED;0.0058
2799;CORP_CRED;0.0
2800;CORP_CRED;0.0054
2801;CORP_CRED;0.0012
2802;CORP_CRED;0.0004
2803;CORP_CRED;0.0001
2804;CORP_CRED;0.0002
2805;CORP_CRED;0.0006
2806;CORP_CRED;0.0
2807;CORP_CRED;0.0006
2808;CORP_CRED;0.0
2809;CORP_CRED;0.0001
2810;CORP_CRED;0.0012
2811;CORP_CRED;0.0
2812;CORP_CRED;0.0001
2813;CORP_CRED;0.0001
2814;CORP_CRED;0.0
2815;CORP_CRED;0.0
2816;CORP_CRED;0.0
2817;CORP_CRED;0.0
2818;CORP_CRED;0.0
2819;CORP_CRED;0.0
2820;CORP_CRED;0.0001
2821;CORP_CRED;0.0001
2823;CORP_CRED;0.0
2824;CORP_CRED;0.0002
2825;CORP_CRED;0.0
2826;CORP_CRED;0.0002
2827;CORP_CRED;0.0
2828;CORP_CRED;0.0
2829;CORP_CRED;0.0
2830;CORP_CRED;0.0001
2831;CORP_CRED;0.0015
2832;CORP_CRED;0.0004
2833;CORP_CRED;0.0
2835;CORP_CRED;0.0002
2836;CORP_CRED;0.0
2837;CORP_CRED;0.0
2839;CORP_CRED;0.0
2840;CORP_CRED;0.0004
2841;CORP_CRED;0.0
2842;CORP_CRED;0.0005
2843;CORP_CRED;0.0002
2844;CORP_CRED;0.0002
2845;CORP_CRED;0.0001
2846;CORP_CRED;0.0005
2847;CORP_CRED;0.0002
2849;CORP_CRED;0.0011
2850;CORP_CRED;0.0001
2851;CORP_CRED;0.0001
2852;CORP_CRED;0.0016
2853;CORP_CRED;0.0
2854;CORP_CRED;0.0
2855;CORP_CRED;0.0001
2856;CORP_CRED;0.0
2857;CORP_CRED;0.0001
2858;CORP_CRED;0.0001
2859;CORP_CRED;0.0
2860;CORP_CRED;0.0015
2861;CORP_CRED;0.0006
2862;CORP_CRED;0.0001
2863;CORP_CRED;0.0002
2864;CORP_CRED;0.0
2866;CORP_CRED;0.0
2867;CORP_CRED;0.0014
2868;CORP_CRED;0.0
2869;CORP_CRED;0.0028
2870;CORP_CRED;0.0004
2871;CORP_CRED;0.0068
2872;CORP_CRED;0.0
2873;CORP_CRED;0.0004
2874;CORP_CRED;0.0001
2875;CORP_CRED;0.0
2876;CORP_CRED;0.0005
2877;CORP_CRED;0.0
2878;CORP_CRED;0.0
2879;CORP_CRED;0.0005
2880;CORP_CRED;0.001
2881;CORP_CRED;0.0004
2882;CORP_CRED;0.0007
2883;CORP_CRED;0.0001
2884;CORP_CRED;0.0001
2885;CORP_CRED;0.0
2886;CORP_CRED;0.0002
2887;CORP_CRED;0.0011
2888;CORP_CRED;0.0
2890;CORP_CRED;0.0
2891;CORP_CRED;0.0
2892;CORP_CRED;0.0
2893;CORP_CRED;0.0
2894;CORP_CRED;0.0
2895;CORP_CRED;0.0006
2896;CORP_CRED;0.0001
2897;CORP_CRED;0.0
2898;CORP_CRED;0.0001
2899;CORP_CRED;0.0014
2900;CORP_CRED;0.0
2901;CORP_CRED;0.0002
2902;CORP_CRED;0.0005
2903;CORP_CRED;0.0004
2904;CORP_CRED;0.0
2906;CORP_CRED;0.0007
2907;CORP_CRED;0.0057
2908;CORP_CRED;0.0
2909;CORP_CRED;0.0014
2910;CORP_CRED;0.0
2911;CORP_CRED;0.0001
2912;CORP_CRED;0.0
2913;CORP_CRED;0.0
2914;CORP_CRED;0.0
2915;CORP_CRED;0.0
2916;CORP_CRED;0.001
2917;CORP_CRED;0.0068
2918;CORP_CRED;0.0006
2919;CORP_CRED;0.0
2920;CORP_CRED;0.0001
2921;CORP_CRED;0.0
2922;CORP_CRED;0.0004
2923;CORP_CRED;0.0073
2924;CORP_CRED;0.0
2925;CORP_CRED;0.0
2926;CORP_CRED;0.0006
2927;CORP_CRED;0.0005
2928;CORP_CRED;0.0001
2929;CORP_CRED;0.0
2930;CORP_CRED;0.0002
2932;CORP_CRED;0.0
2933;CORP_CRED;0.0
2934;CORP_CRED;0.0
2935;CORP_CRED;0.0
2936;CORP_CRED;0.0
2937;CORP_CRED;0.0002
2938;CORP_CRED;0.0004
2939;CORP_CRED;0.0004
2940;CORP_CRED;0.0001
2941;CORP_CRED;0.0
2942;CORP_CRED;0.0005
2943;CORP_CRED;0.0
2945;CORP_CRED;0.0005
2946;CORP_CRED;0.0
2947;CORP_CRED;0.0025
2948;CORP_CRED;0.0001
2949;CORP_CRED;0.0005
2950;CORP_CRED;0.0
2952;CORP_CRED;0.0
2953;CORP_CRED;0.0
2954;CORP_CRED;0.0
2955;CORP_CRED;0.001
2956;CORP_CRED;0.0019
2958;CORP_CRED;0.0001
2959;CORP_CRED;0.0006
2961;CORP_CRED;0.0
2962;CORP_CRED;0.0001
2963;CORP_CRED;0.0001
2964;CORP_CRED;0.0
2965;CORP_CRED;0.0031
2966;CORP_CRED;0.0004
2967;CORP_CRED;0.0
2968;CORP_CRED;0.0
2969;CORP_CRED;0.0004
2970;CORP_CRED;0.0
2971;CORP_CRED;0.0
2972;CORP_CRED;0.0001
2973;CORP_CRED;0.0
2974;CORP_CRED;0.0
2975;CORP_CRED;0.0001
2976;CORP_CRED;0.0
2977;CORP_CRED;0.0
2978;CORP_CRED;0.0001
2979;CORP_CRED;0.0
2980;CORP_CRED;0.0005
2981;CORP_CRED;0.0026
2982;CORP_CRED;0.0
2983;CORP_CRED;0.0002
2984;CORP_CRED;0.0
2985;CORP_CRED;0.0004
2986;CORP_CRED;0.0
2988;CORP_CRED;0.0
2989;CORP_CRED;0.0001
2990;CORP_CRED;0.0
2991;CORP_CRED;0.0
2992;CORP_CRED;0.0006
2993;CORP_CRED;0.0
2996;CORP_CRED;0.0
2997;CORP_CRED;0.0006
2998;CORP_CRED;0.0
2999;CORP_CRED;0.0
3000;CORP_CRED;0.0
3001;CORP_CRED;0.0
3002;CORP_CRED;0.002
3003;CORP_CRED;0.0001
3004;CORP_CRED;0.0001
3005;CORP_CRED;0.0
3006;CORP_CRED;0.0033
3007;CORP_CRED;0.0001
3008;CORP_CRED;0.0001
3009;CORP_CRED;0.0
3010;CORP_CRED;0.0
3011;CORP_CRED;0.0004
3012;CORP_CRED;0.0
3015;CORP_CRED;0.0
3016;CORP_CRED;0.0
3018;CORP_CRED;0.0
3019;CORP_CRED;0.0022
3020;CORP_CRED;0.0019
3021;CORP_CRED;0.0001
3022;CORP_CRED;0.0001
3023;CORP_CRED;0.0
3024;CORP_CRED;0.0
3025;CORP_CRED;0.0
3026;CORP_CRED;0.0
3027;CORP_CRED;0.0005
3028;CORP_CRED;0.0002
3029;CORP_CRED;0.0001
3030;CORP_CRED;0.0016
3031;CORP_CRED;0.0
3033;CORP_CRED;0.0
3034;CORP_CRED;0.0009
3035;CORP_CRED;0.0
3036;CORP_CRED;0.0001
3038;CORP_CRED;0.0
3040;CORP_CRED;0.0
3041;CORP_CRED;0.0036
3042;CORP_CRED;0.0045
3043;CORP_CRED;0.0002
3045;CORP_CRED;0.0
3046;CORP_CRED;0.0
3047;CORP_CRED;0.0
3049;CORP_CRED;0.0001
3050;CORP_CRED;0.0
3051;CORP_CRED;0.0001
3052;CORP_CRED;0.0017
3053;CORP_CRED;0.0026
3054;CORP_CRED;0.0
3055;CORP_CRED;0.0
3056;CORP_CRED;0.0001
3057;CORP_CRED;0.0007
3058;CORP_CRED;0.0
3059;CORP_CRED;0.0004
3060;CORP_CRED;0.0002
3061;CORP_CRED;0.0
3062;CORP_CRED;0.0
3063;CORP_CRED;0.0
3064;CORP_CRED;0.0001
3065;CORP_CRED;0.0
3066;CORP_CRED;0.0007
3067;CORP_CRED;0.0
3068;CORP_CRED;0.0001
3069;CORP_CRED;0.0009
3070;CORP_CRED;0.0
3071;CORP_CRED;0.0004
3072;CORP_CRED;0.0042
3073;CORP_CRED;0.0
3074;CORP_CRED;0.0001
3075;CORP_CRED;0.0004
3077;CORP_CRED;0.0001
3078;CORP_CRED;0.0
3079;CORP_CRED;0.0
3080;CORP_CRED;0.0
3081;CORP_CRED;0.0
3082;CORP_CRED;0.0
3083;CORP_CRED;0.0012
3084;CORP_CRED;0.0
3086;CORP_CRED;0.0001
3087;CORP_CRED;0.0033
3088;CORP_CRED;0.0
3090;CORP_CRED;0.0
3091;CORP_CRED;0.0004
3092;CORP_CRED;0.0005
3093;CORP_CRED;0.0001
3094;CORP_CRED;0.0
3095;CORP_CRED;0.0
3096;CORP_CRED;0.0
3097;CORP_CRED;0.0004
3098;CORP_CRED;0.0
3099;CORP_CRED;0.0
3100;CORP_CRED;0.0001
3101;CORP_CRED;0.0
3102;CORP_CRED;0.0004
3104;CORP_CRED;0.0
3105;CORP_CRED;0.0
3106;CORP_CRED;0.0001
3107;CORP_CRED;0.0007
3108;CORP_CRED;0.0001
3109;CORP_CRED;0.0015
3110;CORP_CRED;0.0004
3111;CORP_CRED;0.0
3112;CORP_CRED;0.0
3113;CORP_CRED;0.0
3114;CORP_CRED;0.0009
3115;CORP_CRED;0.0006
3116;CORP_CRED;0.0004
3117;CORP_CRED;0.0
3118;CORP_CRED;0.0001
3119;CORP_CRED;0.0009
3120;CORP_CRED;0.0001
3121;CORP_CRED;0.0043
3122;CORP_CRED;0.0
3123;CORP_CRED;0.0001
3124;CORP_CRED;0.0
3125;CORP_CRED;0.0014
3126;CORP_CRED;0.0
3128;CORP_CRED;0.0004
3129;CORP_CRED;0.0001
3130;CORP_CRED;0.001
3131;CORP_CRED;0.0
3132;CORP_CRED;0.0
3133;CORP_CRED;0.0001
3134;CORP_CRED;0.0007
3135;CORP_CRED;0.0
3136;CORP_CRED;0.0002
3137;CORP_CRED;0.0
3138;CORP_CRED;0.0001
3139;CORP_CRED;0.0001
3140;CORP_CRED;0.0004
3141;CORP_CRED;0.0001
3142;CORP_CRED;0.0006
3143;CORP_CRED;0.0006
3144;CORP_CRED;0.0028
3145;CORP_CRED;0.0
3146;CORP_CRED;0.0
3147;CORP_CRED;0.0001
3148;CORP_CRED;0.0016
3149;CORP_CRED;0.0
3150;CORP_CRED;0.0001
3151;CORP_CRED;0.0042
3152;CORP_CRED;0.0
3153;CORP_CRED;0.0004
3154;CORP_CRED;0.0
3155;CORP_CRED;0.0001
3156;CORP_CRED;0.0001
3157;CORP_CRED;0.0006
3158;CORP_CRED;0.0004
3159;CORP_CRED;0.0
3160;CORP_CRED;0.0005
3161;CORP_CRED;0.0005
3162;CORP_CRED;0.0017
3163;CORP_CRED;0.0
3164;CORP_CRED;0.0002
3165;CORP_CRED;0.0001
3166;CORP_CRED;0.0004
3167;CORP_CRED;0.0
3168;CORP_CRED;0.0001
3169;CORP_CRED;0.0
3170;CORP_CRED;0.0002
3171;CORP_CRED;0.0
3172;CORP_CRED;0.0005
3173;CORP_CRED;0.0006
3174;CORP_CRED;0.0005
3175;CORP_CRED;0.0
3176;CORP_CRED;0.0001
3177;CORP_CRED;0.0
3178;CORP_CRED;0.0007
3179;CORP_CRED;0.0
3180;CORP_CRED;0.0002
3181;CORP_CRED;0.0
3182;CORP_CRED;0.0
3183;CORP_CRED;0.0
3184;CORP_CRED;0.0007
3185;CORP_CRED;0.0
3186;CORP_CRED;0.0017
3187;CORP_CRED;0.0012
3188;CORP_CRED;0.0
3189;CORP_CRED;0.0019
3190;CORP_CRED;0.0
3191;CORP_CRED;0.0002
3192;CORP_CRED;0.0
3193;CORP_CRED;0.0162
3194;CORP_CRED;0.0002
3195;CORP_CRED;0.0004
3196;CORP_CRED;0.002
3197;CORP_CRED;0.0002
3198;CORP_CRED;0.0007
3199;CORP_CRED;0.0012
3200;CORP_CRED;0.0004
3201;CORP_CRED;0.0001
3202;CORP_CRED;0.0014
3203;CORP_CRED;0.0002
3204;CORP_CRED;0.0235
3205;CORP_CRED;0.0017
3206;CORP_CRED;0.0001
3208;CORP_CRED;0.0005
3209;CORP_CRED;0.0
3210;CORP_CRED;0.0004
3211;CORP_CRED;0.0014
3212;CORP_CRED;0.0127
3213;CORP_CRED;0.0
3214;CORP_CRED;0.0
3215;CORP_CRED;0.0
3216;CORP_CRED;0.0019
3217;CORP_CRED;0.0007
3218;CORP_CRED;0.0
3219;CORP_CRED;0.0
3220;CORP_CRED;0.0002
3221;CORP_CRED;0.0
3222;CORP_CRED;0.0001
3223;CORP_CRED;0.0009
3224;CORP_CRED;0.0026
3225;CORP_CRED;0.0001
3226;CORP_CRED;0.0007
3227;CORP_CRED;0.0002
3228;CORP_CRED;0.0002
3229;CORP_CRED;0.0
3230;CORP_CRED;0.0001
3231;CORP_CRED;0.0021
3232;CORP_CRED;0.0005
3233;CORP_CRED;0.0002
3234;CORP_CRED;0.0
3235;CORP_CRED;0.0025
3236;CORP_CRED;0.0002
3237;CORP_CRED;0.0004
3238;CORP_CRED;0.0002
3239;CORP_CRED;0.0001
3240;CORP_CRED;0.0007
3241;CORP_CRED;0.0
3242;CORP_CRED;0.0
3243;CORP_CRED;0.0009
3244;CORP_CRED;0.0004
3245;CORP_CRED;0.0026
3246;CORP_CRED;0.0004
3247;CORP_CRED;0.0
3248;CORP_CRED;0.0058
3249;CORP_CRED;0.025
3250;CORP_CRED;0.0001
3251;CORP_CRED;0.0001
3252;CORP_CRED;0.001
3253;CORP_CRED;0.0005
3254;CORP_CRED;0.0
3255;CORP_CRED;0.0
3256;CORP_CRED;0.0
3257;CORP_CRED;0.0006
3258;CORP_CRED;0.0001
3259;CORP_CRED;0.0009
3260;CORP_CRED;0.0002
3261;CORP_CRED;0.003
3262;CORP_CRED;0.0001
3263;CORP_CRED;0.0001
3264;CORP_CRED;0.0011
3265;CORP_CRED;0.0
3266;CORP_CRED;0.0004
3267;CORP_CRED;0.0
3268;CORP_CRED;0.0007
3269;CORP_CRED;0.0026
3270;CORP_CRED;0.0002
3271;CORP_CRED;0.0
3272;CORP_CRED;0.0
3273;CORP_CRED;0.0
3274;CORP_CRED;0.0023
3275;CORP_CRED;0.0002
3276;CORP_CRED;0.0002
3277;CORP_CRED;0.0
3278;CORP_CRED;0.0
3279;CORP_CRED;0.0006
3280;CORP_CRED;0.0
3281;CORP_CRED;0.0002
3282;CORP_CRED;0.0
3283;CORP_CRED;0.0
3284;CORP_CRED;0.0001
3285;CORP_CRED;0.0002
3286;CORP_CRED;0.0
3287;CORP_CRED;0.0021
3288;CORP_CRED;0.0001
3289;CORP_CRED;0.0046
3290;CORP_CRED;0.0
3291;CORP_CRED;0.0015
3292;CORP_CRED;0.0
3293;CORP_CRED;0.0
3294;CORP_CRED;0.0004
3295;CORP_CRED;0.0001
3296;CORP_CRED;0.0014
3297;CORP_CRED;0.0009
3298;CORP_CRED;0.0
3299;CORP_CRED;0.0001
3300;CORP_CRED;0.0
3301;CORP_CRED;0.0001
3302;CORP_CRED;0.0004
3303;CORP_CRED;0.0001
3304;CORP_CRED;0.0001
3305;CORP_CRED;0.0
3306;CORP_CRED;0.0009
3307;CORP_CRED;0.0
3308;CORP_CRED;0.0006
3309;CORP_CRED;0.0001
3310;CORP_CRED;0.0
3311;CORP_CRED;0.0002
3312;CORP_CRED;0.0001
3313;CORP_CRED;0.0
3314;CORP_CRED;0.0002
3315;CORP_CRED;0.0
3316;CORP_CRED;0.0
3318;CORP_CRED;0.0005
3319;CORP_CRED;0.0001
3320;CORP_CRED;0.0
3321;CORP_CRED;0.0001
3322;CORP_CRED;0.0
3323;CORP_CRED;0.0004
3324;CORP_CRED;0.0014
3325;CORP_CRED;0.0001
3326;CORP_CRED;0.0012
3327;CORP_CRED;0.0007
3328;CORP_CRED;0.0002
3329;CORP_CRED;0.002
3330;CORP_CRED;0.0001
3331;CORP_CRED;0.009
3332;CORP_CRED;0.0
3333;CORP_CRED;0.0
3334;CORP_CRED;0.0001
3335;CORP_CRED;0.0
3336;CORP_CRED;0.0012
3337;CORP_CRED;0.0001
3338;CORP_CRED;0.0002
3339;CORP_CRED;0.0002
3340;CORP_CRED;0.0002
3341;CORP_CRED;0.0002
3342;CORP_CRED;0.0007
3343;CORP_CRED;0.0001
3344;CORP_CRED;0.0
3345;CORP_CRED;0.0001
3346;CORP_CRED;0.0001
3347;CORP_CRED;0.0002
3348;CORP_CRED;0.0
3349;CORP_CRED;0.0015
3350;CORP_CRED;0.0002
3351;CORP_CRED;0.0
3352;CORP_CRED;0.0005
3353;CORP_CRED;0.0009
3354;CORP_CRED;0.0002
3355;CORP_CRED;0.0001
3356;CORP_CRED;0.0004
3357;CORP_CRED;0.0
3358;CORP_CRED;0.0002
3359;CORP_CRED;0.0001
3360;CORP_CRED;0.0002
3361;CORP_CRED;0.0082
3362;CORP_CRED;0.0
3363;CORP_CRED;0.0011
3364;CORP_CRED;0.0
3365;CORP_CRED;0.0
3367;CORP_CRED;0.0001
3368;CORP_CRED;0.0015
3369;CORP_CRED;0.0012
3370;CORP_CRED;0.0
3371;CORP_CRED;0.0002
3372;CORP_CRED;0.0001
3373;CORP_CRED;0.0004
3374;CORP_CRED;0.0001
